627, 24.057369232177734 36.6849479675293 4.691579818725586 -5.095179080963135 66.9817886352539 133.14027404785156 99.27993774414062 -9.505008697509766
628, 24.495092391967773 29.09124755859375 -12.789887428283691 2.655184745788574 108.05621337890625 130.57101440429688 3.412341833114624 -32.2989616394043
629, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
630, 24.476736068725586 22.051753997802734 -10.692522048950195 33.57605743408203 126.09539031982422 68.9040756225586 -40.51055908203125 56.526153564453125
631, 23.461156845092773 15.257723808288574 -15.759394645690918 66.33029174804688 102.39657592773438 24.40875244140625 -9.078001976013184 195.07662963867188
632, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
633, 23.8426570892334 7.909446716308594 -7.518593788146973 90.00646209716797 83.43378448486328 -0.226131409406662 73.67606353759766 165.30397033691406
634, 23.39799690246582 4.015656471252441 10.860245704650879 91.76591491699219 36.22779846191406 -15.025850296020508 129.9276123046875 119.2554931640625
635, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
636, 23.031326293945312 -3.294362783432007 23.42660903930664 94.3437728881836 10.833037376403809 37.45252227783203 134.9733428955078 27.631322860717773
637, 22.245582580566406 -3.569190740585327 40.70502853393555 82.10189819335938 -28.939388275146484 108.968994140625 122.73033905029297 -68.40988159179688
638, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
639, 21.01034927368164 -10.197046279907227 55.688053131103516 52.829586029052734 2.990095376968384 144.4359588623047 37.25967788696289 69.4501724243164
640, 19.829692840576172 -5.585358619689941 67.02350616455078 27.24676513671875 14.766721725463867 152.34568786621094 -17.51460838317871 327.74530029296875
641, 16.49733543395996 -3.2193589210510254 72.84998321533203 -20.175466537475586 109.47655487060547 20.027965545654297 60.6171989440918 131.2764129638672
642, 17.96051025390625 -4.850752353668213 70.8635025024414 -2.0609018802642822 66.76891326904297 86.878662109375 6.954791069030762 181.28062438964844
643, 15.188429832458496 0.9005727171897888 69.5413818359375 -7.745333671569824 121.17169189453125 -34.70890808105469 137.72116088867188 24.080204010009766
644, 13.549294471740723 6.901752948760986 52.444122314453125 3.4980621337890625 100.85597229003906 -25.70547866821289 154.5338897705078 -35.736572265625
645, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
646, 11.755696296691895 14.425699234008789 41.32619094848633 16.630962371826172 81.72718048095703 26.382699966430664 109.32051086425781 -13.523688316345215
647, 10.0 21.436582565307617 25.28209686279297 48.5914192199707 39.37489318847656 85.26997375488281 30.806442260742188 126.3268814086914
648, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
649, 8.248236656188965 28.82856559753418 12.50072956085205 69.93421936035156 -6.175337791442871 112.87326049804688 -24.167800903320312 163.8349609375
650, 6.377548694610596 35.78013610839844 -2.0520970821380615 93.28743743896484 -8.308886528015137 138.25022888183594 -42.36069869995117 139.61737060546875
651, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
652, 4.825709819793701 41.292396545410156 -11.607290267944336 94.9764175415039 1.2133249044418335 118.02729797363281 54.47897720336914 49.784454345703125
653, 3.2935385704040527 44.305335998535156 -10.950021743774414 94.31576538085938 27.75482749938965 48.99332809448242 230.74436950683594 -47.99154281616211
654, 1.436806082725525 49.04706954956055 -5.040596961975098 70.8954086303711 66.64117431640625 -9.977620124816895 312.7281494140625 14.609386444091797
655, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
656, 0.5948945879936218 48.10723876953125 2.3648297786712646 38.79377365112305 101.92567443847656 -22.99093246459961 259.37249755859375 93.4803237915039
657, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
658, -0.9003498554229736 45.00897216796875 13.393272399902344 10.137334823608398 108.65389251708984 -0.4370136857032776 52.02703857421875 163.68101501464844
659, -1.7479063272476196 43.32923889160156 29.02960205078125 -0.9607760310173035 114.03579711914062 59.90705871582031 6.45243501663208 149.62005615234375
660, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
661, -2.449209451675415 40.673954010009766 44.86578369140625 -13.780863761901855 77.5521240234375 109.08592224121094 -53.35369873046875 82.74160766601562
662, -3.193148136138916 34.05820083618164 57.66826629638672 -7.263985633850098 36.20901107788086 160.8927764892578 47.087162017822266 -27.446958541870117
663, -4.439497470855713 29.076492309570312 70.58436584472656 9.822134971618652 9.83112907409668 110.8970947265625 128.80101013183594 -21.54149627685547
664, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
665, -4.6926727294921875 22.258581161499023 77.00205993652344 33.14188766479492 -5.985726356506348 69.96687316894531 143.23170471191406 56.03165054321289
666, -4.71837043762207 15.397668838500977 65.59556579589844 60.49962615966797 -10.168904304504395 10.560919761657715 143.11630249023438 182.71209716796875
667, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
668, -4.433958530426025 8.205999374389648 63.85243225097656 78.11923217773438 21.552701950073242 -12.691537857055664 64.79560852050781 148.92401123046875
669, -3.738186836242676 1.011670708656311 50.47414779663086 89.55502319335938 65.2069320678711 -20.50691032409668 -18.036846160888672 121.12059020996094
670, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
671, -3.4049293994903564 -4.784064292907715 36.9612922668457 100.95574951171875 94.88236236572266 32.79728317260742 -34.74550247192383 -13.39143180847168
672, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
673, -2.0693743228912354 -5.981297492980957 19.518815994262695 84.034912109375 123.40153503417969 92.9509506225586 11.545164108276367 -36.05002975463867
674, -0.4559374153614044 -8.88550853729248 2.6270649433135986 55.10333251953125 99.94312286376953 136.7489776611328 107.8578109741211 27.44660758972168
675, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
676, 0.5588057637214661 -6.89387845993042 -9.197945594787598 22.653623580932617 74.05110168457031 124.88088989257812 186.58995056152344 161.8465118408203
677, 1.9260661602020264 -4.279939651489258 -13.708561897277832 7.278813362121582 37.456565856933594 85.68338775634766 126.93058013916016 235.95497131347656
678, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
679, 3.3976218700408936 -2.1586124897003174 -14.612857818603516 -20.97947120666504 10.106060981750488 28.920560836791992 79.24150085449219 140.5232696533203
680, 4.974177360534668 1.2989141941070557 -2.5990242958068848 -6.384303092956543 -10.856331825256348 -29.465011596679688 9.780973434448242 47.84975051879883
681, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
682, 6.357579231262207 6.982697486877441 5.9657745361328125 1.7410377264022827 -7.9527130126953125 -38.16521453857422 -22.861486434936523 -107.17666625976562
683, 8.140386581420898 14.696908950805664 17.760942459106445 21.158554077148438 15.665231704711914 8.530296325683594 2.9895684719085693 40.65557861328125
684, 11.70701789855957 27.625062942504883 50.95770263671875 72.12310791015625 107.51167297363281 113.30550384521484 161.45260620117188 203.1590576171875
685, 10.0 21.544832229614258 34.5972900390625 46.925106048583984 64.30548095703125 76.74372100830078 92.92530059814453 222.76451110839844
686, 13.64388656616211 33.56146240234375 60.9730110168457 97.8006820678711 120.46162414550781 167.60508728027344 186.60121154785156 187.11729431152344
687, 15.292529106140137 40.35002136230469 71.49925994873047 96.29846954345703 105.21121215820312 124.94249725341797 94.10014343261719 55.58269119262695
688, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
689, 16.833980560302734 43.75237274169922 74.21769714355469 79.71427154541016 73.34709930419922 49.58144760131836 18.33116340637207 -48.43183135986328
690, 18.4100399017334 44.68100357055664 72.59657287597656 62.924957275390625 36.384063720703125 14.112422943115234 -20.696483612060547 18.941293716430664
691, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
692, 19.52459716796875 50.57421875 59.18736267089844 38.507232666015625 2.0467288494110107 -1.646985411643982 21.03669548034668 91.40802764892578
693, 20.489423751831055 47.779136657714844 44.629703521728516 8.535147666931152 -19.917221069335938 17.326614379882812 89.08625030517578 198.31292724609375
694, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
695, 22.01187515258789 45.96733093261719 30.930749893188477 -2.0917439460754395 -18.91786003112793 59.878971099853516 181.43374633789062 153.4645538330078
696, 22.79829978942871 38.972984313964844 16.54405403137207 -22.59581184387207 24.315570831298828 117.3783950805664 148.50265502929688 82.98129272460938
697, 22.878232955932617 34.54561996459961 -1.9791514873504639 -7.999757289886475 62.948944091796875 156.16708374023438 105.73693084716797 9.690051078796387
698, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
699, 23.246850967407227 28.558900833129883 -10.469295501708984 13.180559158325195 104.46414947509766 130.89096069335938 18.926578521728516 -52.89103317260742
700, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
701, 24.807357788085938 22.197463989257812 -17.342723846435547 33.21415328979492 128.158935546875 73.89717102050781 -49.84688186645508 59.22649002075195
702, 24.718305587768555 15.022833824157715 -8.621190071105957 59.10401153564453 114.69691467285156 15.095525741577148 21.393552780151367 172.01333618164062
703, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
704, 23.729305267333984 7.9616827964782715 -4.5126214027404785 76.2604751586914 85.21259307861328 -22.972213745117188 155.49307250976562 219.50584411621094
705, 23.42759895324707 2.4806432723999023 9.762033462524414 92.89878845214844 38.253929138183594 1.061450481414795 299.73492431640625 109.85690307617188
706, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
707, 22.863494873046875 -2.1344761848449707 23.507997512817383 95.83488464355469 -3.446402072906494 34.701332092285156 270.7933349609375 -12.079719543457031
708, 21.825904846191406 -6.6867547035217285 40.816436767578125 84.43486022949219 -26.360166549682617 92.55924987792969 100.6291732788086 7.414217472076416
709, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
710, 20.394609451293945 -8.740178108215332 54.153465270996094 51.9762077331543 -20.349063873291016 158.70823669433594 20.433366775512695 24.73269271850586
711, 19.72162628173828 -5.32607364654541 61.47243881225586 21.758358001708984 25.67211151123047 156.85284423828125 -45.337894439697266 130.27354431152344
712, 18.463544845581055 -6.704373359680176 65.40445709228516 -1.7529089450836182 62.500938415527344 98.62015533447266 -12.236985206604004 230.05172729492188
713, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
714, 16.569602966308594 -3.7659382820129395 69.6049575805664 -13.274081230163574 97.54222106933594 21.877168655395508 64.18352508544922 126.2788314819336
715, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
716, 15.358505249023438 1.888351559638977 61.90878677368164 -10.477865219116211 125.81586456298828 -25.710092544555664 151.9471893310547 29.14129638671875
717, 13.586515426635742 8.207186698913574 57.33376693725586 5.376084327697754 98.99286651611328 -8.520668983459473 165.0835418701172 7.1106719970703125
718, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
719, 11.765303611755371 13.959388732910156 40.24924087524414 19.718740463256836 74.84095001220703 8.271832466125488 129.40203857421875 10.050755500793457
720, 10.0 21.487104415893555 25.773700714111328 46.78825759887695 32.77928161621094 85.11410522460938 32.94446563720703 105.23345184326172
721, 8.264298439025879 28.830686569213867 10.720053672790527 68.60315704345703 -10.271688461303711 124.5525131225586 -10.2242431640625 152.7452392578125
722, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
723, 6.510669708251953 34.18756866455078 -4.193777561187744 85.59246063232422 -22.045978546142578 141.64378356933594 11.875079154968262 145.00721740722656
724, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
725, 4.702184677124023 41.95468521118164 -13.223872184753418 106.02923583984375 -11.236169815063477 95.62882232666016 49.14198303222656 47.23461151123047
726, 3.2229886054992676 45.10690689086914 -6.421599864959717 86.33855438232422 24.89577293395996 48.86471176147461 118.103759765625 -30.54660987854004
727, 1.3394464254379272 48.76171875 -13.917731285095215 64.75318145751953 63.633480072021484 -9.0864839553833 174.3195037841797 -32.06557083129883
728, 0.10397545993328094 51.09276580810547 -1.990222692489624 38.703697204589844 95.829833984375 -18.902847290039062 127.28885650634766 199.379638671875
729, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
730, -1.1551251411437988 46.526573181152344 14.599040985107422 7.97670841217041 125.68436431884766 7.321785926818848 52.01864242553711 174.16751098632812
731, -1.6734224557876587 43.041080474853516 29.04961395263672 -4.84295129776001 112.13622283935547 59.919837951660156 -34.19899368286133 165.91831970214844
732, -2.644131898880005 42.28392791748047 45.06304931640625 -22.865583419799805 77.09827423095703 122.5762710571289 -18.78636932373047 84.18631744384766
733, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
734, -2.9596540927886963 36.75485610961914 58.191497802734375 -18.21037483215332 33.25139236450195 162.7183074951172 36.339385986328125 -49.406368255615234
735, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
736, -3.9144883155822754 28.787967681884766 63.6884880065918 2.1383798122406006 -3.2221765518188477 143.5404815673828 107.51050567626953 -7.417858123779297
737, -4.03548526763916 22.025278091430664 66.64118194580078 34.21277618408203 -37.14453125 73.7330093383789 143.48243713378906 58.75418472290039
738, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
739, -3.9799368381500244 15.29776382446289 67.92303466796875 65.18597412109375 -11.852387428283691 2.3331875801086426 145.4733428955078 134.73765563964844
740, -4.500824928283691 7.899272441864014 62.020442962646484 77.6309814453125 14.26347541809082 -31.792095184326172 65.80914306640625 211.65293884277344
741, -2.8975167274475098 3.5733659267425537 52.77473068237305 99.32307434082031 60.780494689941406 -19.34343147277832 -22.49647331237793 119.73265075683594
742, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
743, -2.5822651386260986 -2.434349298477173 36.595237731933594 100.95048522949219 110.24691009521484 33.75878143310547 -56.380958557128906 -24.1846981048584
744, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
745, -1.7205709218978882 -7.239979267120361 20.674619674682617 80.4735107421875 104.07535552978516 90.7390365600586 15.522530555725098 -21.003305435180664
746, -1.2630212306976318 -6.59093713760376 2.437073230743408 53.956180572509766 122.9418716430664 159.60256958007812 111.36683654785156 21.69390106201172
747, 0.42761069536209106 -10.309144020080566 -7.464842796325684 22.97249412536621 72.3121566772461 130.90036010742188 132.85519409179688 140.20689392089844
748, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
749, 1.772674798965454 -5.604060649871826 -11.004204750061035 -5.552116394042969 33.44853210449219 98.56553649902344 130.0939483642578 179.9690704345703
750, 3.0532989501953125 -2.1197168827056885 -6.16496467590332 -5.467796325683594 1.2993663549423218 34.27032470703125 75.92119598388672 158.27391052246094
751, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
752, 4.585174083709717 0.3626912534236908 -10.794938087463379 -19.42351531982422 -35.780189514160156 -11.328956604003906 -25.017484664916992 44.047218322753906
753, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
754, 6.493819713592529 6.9317522048950195 1.9374604225158691 -4.041913986206055 -8.629631996154785 -8.330775260925293 -31.937713623046875 -5.421195030212402
755, 8.306215286254883 14.098213195800781 18.03523826599121 21.16973304748535 24.317771911621094 30.094608306884766 45.04357147216797 13.237775802612305
756, 10.0 21.49296760559082 34.08665084838867 46.93422317504883 65.52368927001953 76.67552185058594 185.40847778320312 128.41213989257812
757, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
758, 11.851110458374023 28.52910614013672 51.53710174560547 80.26750183105469 111.76698303222656 151.84228515625 361.81719970703125 164.46388244628906
759, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
760, 13.660029411315918 35.99117660522461 59.81816101074219 94.98593139648438 132.8533477783203 167.0961151123047 153.53857421875 159.76693725585938
761, 15.235404968261719 38.795841217041016 72.89085388183594 98.0648422241211 97.91057586669922 120.82460021972656 96.22573852539062 50.076019287109375
762, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
763, 16.62812042236328 46.833526611328125 70.48590850830078 81.36516571044922 85.7106704711914 46.408329010009766 -10.670248031616211 -15.689903259277344
764, 17.97646713256836 48.68490982055664 72.09101867675781 64.66471862792969 35.318965911865234 -8.886453628540039 -3.950861692428589 19.565580368041992
765, 19.677959442138672 45.47507095336914 56.717533111572266 38.45712661743164 -7.418896675109863 -1.965418815612793 20.574932098388672 88.88507080078125
766, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
767, 20.677488327026367 48.52715301513672 45.01449966430664 7.781068325042725 -37.567935943603516 -13.241290092468262 92.66950988769531 168.36953735351562
768, 22.12773895263672 46.71022415161133 31.162349700927734 -9.898374557495117 -1.42169189453125 59.913230895996094 148.2032470703125 153.395751953125
769, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
770, 22.520015716552734 40.14964294433594 13.986529350280762 -7.011292457580566 26.890785217285156 133.26565551757812 173.81100463867188 82.07058715820312
771, 23.046260833740234 34.88777160644531 4.202560901641846 -16.76410675048828 65.35486602783203 129.32241821289062 112.53007507324219 -43.9557991027832
772, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
773, 24.149518966674805 28.37864112854004 -7.765871047973633 13.185957908630371 94.84173583984375 140.83848571777344 4.982514381408691 -37.998695373535156
774, 23.7105655670166 22.248050689697266 -15.3999605178833 34.58290481567383 136.1967315673828 71.84725189208984 -40.95578384399414 120.98779296875
775, 23.88047981262207 15.083623886108398 -7.220658302307129 64.1070327758789 109.71731567382812 18.861434936523438 0.9411221146583557 142.8682861328125
776, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
777, 23.773019790649414 8.616411209106445 0.6227203011512756 93.09227752685547 86.22340393066406 -45.775787353515625 74.8056869506836 185.5473175048828
778, 23.50611686706543 3.225146532058716 8.226181030273438 106.08289337158203 37.73935317993164 -19.76197624206543 170.55227661132812 115.46578979492188
779, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
780, 22.36699104309082 -2.1909172534942627 23.028301239013672 101.47694396972656 6.701176166534424 38.447120666503906 189.1260223388672 6.127202987670898
781, 22.377878189086914 -4.938054084777832 40.626983642578125 83.96809387207031 -21.469558715820312 111.45697784423828 122.2989730834961 -20.874361038208008
782, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
783, 20.460390090942383 -7.912533760070801 54.002315521240234 54.3002815246582 -10.358808517456055 145.87416076660156 35.30614471435547 42.97079849243164
784, 19.323184967041016 -7.844492435455322 67.35637664794922 21.63540267944336 15.910343170166016 139.75572204589844 -34.32041549682617 128.56527709960938
785, 18.41888427734375 -6.9816436767578125 74.6733627319336 -5.880548477172852 61.012779235839844 99.27677154541016 4.694584369659424 193.92787170410156
786, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
787, 17.046504974365234 -4.243492603302002 72.65972900390625 -5.369852542877197 103.41365814208984 32.82598876953125 62.34058380126953 156.0143585205078
788, 15.096010208129883 0.5399703979492188 63.5460205078125 -14.471070289611816 132.4305419921875 -19.101512908935547 120.97534942626953 10.446911811828613
789, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
790, 13.534767150878906 8.60344409942627 55.129371643066406 3.24640154838562 120.55119323730469 -10.613999366760254 166.38485717773438 -14.265514373779297
791, 11.826498985290527 13.988960266113281 42.70713806152344 20.205242156982422 85.56783294677734 15.987717628479004 134.7296600341797 9.45639419555664
792, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
793, 10.0 21.55036735534668 26.070890426635742 48.886016845703125 35.52267837524414 80.74446868896484 40.74660873413086 114.20545196533203
794, 8.144314765930176 27.60215950012207 12.74598217010498 69.23429870605469 0.5156622529029846 112.55782318115234 0.6081201434135437 228.0836639404297
795, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
796, 6.43780517578125 35.40482711791992 -4.399951457977295 85.61959075927734 -35.38134002685547 155.45799255371094 -30.56374168395996 140.06155395507812
797, 4.727864742279053 39.226871490478516 -7.153017520904541 105.72674560546875 -13.318157196044922 117.12348175048828 45.673641204833984 62.79459762573242
798, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
799, 3.370173931121826 42.45325469970703 -12.6012601852417 93.31072998046875 17.45246696472168 51.446529388427734 127.10538482666016 -19.47969627380371
800, 1.804822325706482 47.358970642089844 -10.040210723876953 66.008544921875 63.7645149230957 -15.279260635375977 143.95362854003906 -11.820979118347168
801, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
802, 0.6872361302375793 51.05659866333008 3.744227170944214 38.66459655761719 103.03042602539062 -9.93636703491211 130.89512634277344 95.47854614257812
803, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
804, -1.4169255495071411 46.149627685546875 11.633708953857422 16.889728546142578 127.36271667480469 8.433971405029297 51.11837387084961 188.31930541992188
805, -1.8181921243667603 44.33768844604492 28.842851638793945 -9.27860164642334 107.39093017578125 59.89216232299805 -17.819683074951172 182.2631072998047
806, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
807, -2.849242687225342 40.0691032409668 43.087791442871094 -24.657089233398438 74.77513122558594 121.82566833496094 -76.30675506591797 82.04375457763672
808, -3.9410502910614014 36.29326248168945 60.875606536865234 -12.609685897827148 32.601158142089844 120.77842712402344 64.54389190673828 -18.34724235534668
809, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
810, -3.607821464538574 28.376434326171875 64.85826873779297 13.366639137268066 4.496759414672852 132.68624877929688 230.60682678222656 -12.944924354553223
811, -3.805333137512207 22.271480560302734 67.37287902832031 33.45806121826172 -18.05811882019043 72.81731414794922 160.1468505859375 67.76219177246094
812, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
813, -4.14554500579834 15.375256538391113 64.92121124267578 64.03887939453125 -2.5868749618530273 -4.358765602111816 168.27210998535156 146.5062255859375
814, -3.773214340209961 8.838556289672852 59.48562240600586 91.83775329589844 18.841859817504883 -4.4409074783325195 66.77058410644531 161.47166442871094
815, -4.000826835632324 1.600174903869629 49.85081100463867 96.1082992553711 64.28795623779297 -14.75186824798584 -19.158203125 100.99098205566406
816, -2.4591143131256104 -2.0163748264312744 36.196292877197266 89.01040649414062 100.043701171875 32.440345764160156 -24.474939346313477 -12.730998992919922
817, -1.8551065921783447 -7.003326416015625 19.133623123168945 84.63724517822266 128.74513244628906 103.98133087158203 38.4604377746582 -51.01338195800781
818, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
819, -0.8852270841598511 -8.250231742858887 4.206502437591553 51.84444808959961 97.20149993896484 117.12446594238281 104.27240753173828 63.23193359375
820, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
821, 0.7572070956230164 -6.0758538246154785 -5.823314189910889 27.125368118286133 80.70658874511719 114.38268280029297 175.2214813232422 130.2397918701172
822, 2.1018502712249756 -7.02811336517334 -14.561500549316406 -5.042062282562256 39.43877410888672 89.72662353515625 166.91995239257812 198.69036865234375
823, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
824, 2.879511594772339 -2.7427494525909424 -10.777976989746094 -15.011270523071289 -5.870041847229004 33.68061447143555 78.17818450927734 147.47225952148438
825, 4.893702030181885 3.223259210586548 -9.97166919708252 -22.010540008544922 -19.204830169677734 -33.5793571472168 -5.393039703369141 13.36111831665039
826, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
827, 6.633753299713135 7.543911457061768 4.508847713470459 -10.118925094604492 -18.866363525390625 2.3951480388641357 -43.03742218017578 -22.33285140991211
828, 8.216160774230957 14.116952896118164 17.644145965576172 23.723196029663086 19.815107345581055 28.39178466796875 2.6820223331451416 13.105365753173828
829, 10.0 21.301435470581055 34.32328414916992 48.14769744873047 67.11368560791016 77.56818389892578 93.25859069824219 116.79312896728516
830, 11.77491283416748 28.872703552246094 46.711212158203125 74.37268829345703 89.86178588867188 124.73023223876953 187.40235900878906 221.2284393310547
831, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
832, 13.453324317932129 35.212528228759766 66.60417175292969 100.63658142089844 119.251220703125 152.3222198486328 148.0838165283203 140.48716735839844
833, 15.03681755065918 40.78958511352539 69.7490234375 90.60264587402344 96.35895538330078 95.4389419555664 88.33509063720703 62.021305084228516
834, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
835, 16.558631896972656 45.501548767089844 70.65979766845703 92.36781311035156 82.53463745117188 48.913787841796875 2.158520221710205 -25.138811111450195
836, 18.29901885986328 49.183048248291016 68.53717041015625 69.54467010498047 34.92254638671875 10.452230453491211 -39.84061050415039 1.7082935571670532
837, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
838, 19.58818817138672 50.49265670776367 62.88935852050781 38.60577392578125 9.967052459716797 -30.747188568115234 -1.262401819229126 93.77220916748047
839, 21.001371383666992 45.862571716308594 48.090850830078125 7.321111679077148 -28.373525619506836 7.4255547523498535 90.0066909790039 177.7333984375
840, 22.208114624023438 42.484615325927734 31.00992774963379 -10.023200988769531 -7.9664201736450195 59.86940383911133 181.78213500976562 168.9381103515625
841, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
842, 22.283260345458984 39.59883499145508 17.176095962524414 -9.966876029968262 18.4754638671875 132.59906005859375 141.1706085205078 83.74506378173828
843, 24.170808792114258 29.345706939697266 -12.673074722290039 13.216386795043945 89.09735870361328 115.9258804321289 23.342905044555664 -36.62565994262695
844, 23.071807861328125 36.995689392089844 3.896482229232788 -14.498411178588867 62.08735656738281 164.39666748046875 107.69184112548828 -38.45834732055664
845, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
846, 23.913206100463867 22.201677322387695 -13.839545249938965 34.029117584228516 112.64982604980469 72.70443725585938 -14.98539924621582 65.1717300415039
847, 24.230491638183594 15.441854476928711 -16.50704574584961 59.83070373535156 100.46270751953125 -2.773744821548462 18.348285675048828 181.2401885986328
848, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
849, 23.779821395874023 8.324844360351562 0.9725652933120728 82.3209457397461 78.56802368164062 -14.914085388183594 74.43098449707031 169.00250244140625
850, 23.20802879333496 3.369150161743164 10.931315422058105 91.59725952148438 37.309715270996094 -31.586421966552734 134.14207458496094 107.99922180175781
851, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
852, 22.356882095336914 -2.2022361755371094 22.74411964416504 97.88260650634766 -0.2247345745563507 33.39656448364258 133.97889709472656 28.077037811279297
853, 21.812149047851562 -3.570286273956299 38.318359375 70.27218627929688 -3.177295684814453 103.78474426269531 109.71224212646484 8.036931037902832
854, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
855, 21.122949600219727 -10.795984268188477 51.99247741699219 50.40306854248047 -17.49371337890625 142.404052734375 16.043710708618164 28.734237670898438
856, 19.524173736572266 -10.34476089477539 64.30109405517578 24.124523162841797 25.032503128051758 126.27053833007812 -26.85354232788086 132.27230834960938
857, 18.70760154724121 -7.52934455871582 74.9619369506836 -6.884891510009766 64.13383483886719 91.93445587158203 -7.885021686553955 166.97027587890625
858, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
859, 16.775617599487305 -5.0627007484436035 73.2928695678711 -23.849437713623047 99.52960205078125 24.18599510192871 117.10819244384766 143.26673889160156
860, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
861, 15.279898643493652 1.4608018398284912 64.06204986572266 -10.860732078552246 124.94415283203125 -35.603424072265625 151.68226623535156 63.67430877685547
862, 13.35094165802002 8.472349166870117 56.2774772644043 1.5131012201309204 116.01564025878906 -5.4552083015441895 200.60650634765625 -20.024507522583008
863, 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
864, 11.74506950378418 14.040366172790527 41.651371002197266 19.950056076049805 76.57698059082031 28.770793914794922 115.35588073730469 43.786563873291016
865, 10.0 21.50752067565918 26.08818244934082 48.853851318359375 37.623592376708984 75.78878784179688 50.10546875 105.03438568115234
